desc_apertura;desc_prog;desc_inc;desc_prin;cred_ini;cred_vig;cred_comp;cred_pag;cred_dev;cred_disp
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Bienes de Consumo;Otros Bienes de Consumo;0;0;125;125;125;-125
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Bienes de Consumo;Otros Bienes de Consumo;0;0;2.789;2.789;2.789;-2.789
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Básicos;0;0;10.656;10.656;10.656;-10.656
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Alquileres y Derechos;0;-400.000;0;0;0;0
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;889.500;176.667;176.667;-889.500
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;0;0;0
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;1.881.272;557.200;557.200;-1.881.272
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Comerciales y Financieros;0;0;6.300;6.300;6.300;0
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;0;0;352.195;352.195;352.195;-337.301
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;0;0;425.227;425.227;425.227;89.107
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;0;0;2.629;2.629;2.629;-3.038
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;0;0;29.194;29.194;29.194;-29.194
Promoción Turística Nacional;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;0;0;2.351.250;0;2.351.250;-2.351.250
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;1.556.912;1.556.912;23.869;23.869;23.869;1.533.043
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;3.341.867;3.341.867;7.564;7.564;7.564;3.334.303
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;408.231;408.231;0;0;0;408.231
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;1.326.752;1.326.752;0;0;0;1.326.752
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;658.573;658.573;0;0;0;658.573
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;54.881;54.881;0;0;0;54.881
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;171.228;171.228;0;0;0;171.228
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;470.488;470.488;0;0;0;470.488
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;313.251;313.251;26.823;26.823;26.823;286.428
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;26.104;26.104;0;0;0;26.104
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;84.839;84.839;0;0;0;84.839
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";1.759;1.759;0;0;0;1.759
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";5.000;5.000;0;0;0;5.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";20.000;20.000;0;0;0;20.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Productos Metálicos;1.000;1.000;0;0;0;1.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;5.000;5.000;0;0;0;5.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;4.000;4.000;0;0;0;4.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;39.600;39.600;0;0;0;39.600
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Alquileres y Derechos;15.000;15.000;0;0;0;15.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";7.500;7.500;0;0;0;7.500
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;150.000;150.000;0;0;0;150.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;150.000;150.000;0;0;0;150.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;150.000;150.000;0;0;0;150.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;1.000;1.000;0;0;0;1.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;150.000;150.000;0;0;0;150.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;1.500;1.500;0;0;0;1.500
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;150.000;150.000;0;0;0;150.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;300.000;300.000;0;0;0;300.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;292.608;292.608;0;0;0;292.608
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Otros Servicios;1.000;1.000;0;0;0;1.000
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;34.821;29.732;29.732;-34.821
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;22.223;18.708;18.708;-22.223
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;23.330;11.179;11.179;-23.330
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;5.762;2.752;2.752;-5.762
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;35.427;30.338;30.338;-35.427
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;14.892;12.360;12.360;-14.892
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;20.610;9.845;9.845;-20.610
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;5.089;5.089;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;3.515;3.515;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;12.150;12.150;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;0;3.010;3.010;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;5.089;5.089;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;2.532;2.532;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;10.764;10.764;0
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;2.060;2.060;2.060;-2.060
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;0;0;1.320.000;203.355;203.355;-1.459.392
Unidad Secretario;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-20.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;4.500.450;4.500.450;126.056;126.056;126.056;4.374.394
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;5.019.635;5.019.635;141.807;141.807;141.807;4.877.828
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;793.340;793.340;0;0;0;793.340
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;2.578.356;2.578.356;0;0;0;2.578.356
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Servicios Extraordinarios;658.573;658.573;36.169;36.169;36.169;622.404
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Servicios Extraordinarios;54.881;54.881;0;0;0;54.881
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Servicios Extraordinarios;171.228;171.228;0;0;0;171.228
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Asistencia Social al Personal;922.600;922.600;0;0;0;922.600
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Asistencia Social al Personal;27.783;27.783;0;0;0;27.783
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;5.780.604;5.780.604;366.711;366.711;366.711;5.413.893
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;1.857.059;1.857.059;135.394;135.394;135.394;1.721.665
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;636.472;636.472;0;0;0;636.472
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;2.068.534;2.068.534;0;0;0;2.068.534
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";10.000;10.000;0;0;0;10.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";50.000;50.000;0;0;0;50.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Básicos;0;0;0;0;0;-294
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;1.000.000;1.000.000;0;0;0;1.000.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;5.238.204;5.238.204;6.214.488;0;0;-976.284
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;2.450.000;2.450.000;46.113;46.113;46.113;2.403.243
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;1.500.000;1.500.000;4.592;4.592;4.592;1.492.407
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;0;0;0;0;0;-3.983
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;9.150.000;9.150.000;0;0;0;9.150.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;2.897.710;2.897.710;0;0;0;2.897.710
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;3.706.455;3.706.455;0;0;0;3.706.455
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;511.143;511.143;0;0;0;511.143
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;1.960.000;1.960.000;0;0;0;1.960.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;1.500.000;1.500.000;0;0;0;1.500.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;172.060;147.845;147.845;-172.060
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;238.005;202.737;202.737;-238.005
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;170.398;80.495;80.495;-170.398
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Servicios Extraordinarios;0;0;66.501;56.454;56.454;-66.501
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Asistencia Social al Personal;0;0;66.368;30.574;30.574;-66.368
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;0;0;537.424;458.362;458.362;-537.424
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;0;0;284.886;240.917;240.917;-284.886
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal contratado;0;0;335.532;152.999;152.999;-335.532
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;3.579.750;2.147.850;2.147.850;-3.579.750
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;408.464;408.464;0
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;0;0;73.351;73.351;73.351;-73.351
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Pasajes y Viáticos;0;0;3.002;3.002;3.002;-1.486
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;0;0;275.000;275.000;275.000;-275.000
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;0;0;74.996;74.996;74.996;-74.996
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;0;24.216;24.216;0
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;0;35.268;35.268;0
Desarrollo Turístico;Desarrollo y Promoción del Turismo Nacional;Gastos en Personal;Personal Permanente;0;0;0;89.903;89.903;0
